Product_Reporting,Visitor_ID,State_Code
unknown,5825644776326174732_4422179551175582559,51
unknown,5840022053798231039_6255148797843904944,51
unknown,5858918258137053479_5934507717101009965,34
unknown,5865743653085189467_7585870096664362064,27
unknown,5883192528794310112_6868985565923677061,12
unknown,5883366363255968053_1958613506899732381,25
unknown,5885628548774804826_5562969810295875643,17
unknown,5977609071990440763_4962766164523726493,51
unknown,6026655361814323722_3504720585574091317,51
unknown,6063471653048527102_4822733290180635962,3
unknown,608304276468506630_1477123629942473054,37
unknown,6103146079231270494_2633354368874383068,17
unknown,6114360555281141316_6303113774162995361,51
unknown,6120646528011713109_63943259159298664,51
unknown,6122837443139375642_1095103060992393006,12
unknown,6123302532394695466_4615865418048574850,51
unknown,6130187267669580680_7321580071340294665,34
unknown,6166944028444289407_2939842836990863951,51
unknown,6175908063004129236_7251460543333582788,51
unknown,6179715041858829945_8196906409209785954,48
unknown,6181576770458880442_8839316660285624763,51
unknown,6243626970312056206_8899314377225315903,39
unknown,625754482922200907_5325292946618283595,51
unknown,6322302501212230232_6253279956847610943,51
unknown,6330943004301812971_5909775926450273805,53
unknown,6335839186121795830_5646296055379722948,37
unknown,6351784807827148621_6790155509706581097,36
unknown,6382873567100809326_677458156855031909,13
unknown,6437042931770420462_3554292528282352534,42
unknown,644692017643972098_2163446751964668107,51
unknown,6449884758628478363_8570795267489951812,48
unknown,6470518570590830239_5382282254620999731,51
unknown,6480148074951933907_3764930407740552738,42
unknown,6530009547637741841_3634094279935189533,51
unknown,6535076280633982781_6958024443591198026,55
unknown,6557322841735689339_2267444405781696487,25
unknown,6575703737073281171_2900750922707677350,51
unknown,661766364946518671_2142977495463908961,41
unknown,6627686927273936834_3586744534687916396,37
unknown,664216498619935498_3488828619071400954,50
unknown,6645758062090094468_185762026586882298,51
unknown,6664054483255661197_1476530501885676881,51
unknown,668948781426034175_2926719760617617079,42
unknown,6703775945686631716_2143114125507488515,18
unknown,6714674852594014616_5743204412521172442,38
unknown,6721532825609773158_493438987397260232,42
unknown,672647334608597217_6623439877754891157,9
unknown,6790750247867230090_1002347223160624210,51
unknown,6792172630233629559_638500155866406505,39
unknown,6821139532460054422_6695613961232407270,51
unknown,6821855950709517682_8584979077264751555,51
unknown,6852693318408027921_1004511428966061127,51
unknown,6914581538502183870_8618619640383832457,13
unknown,6920737002687955067_3708839369852395389,51
unknown,6952624222081996822_4358036813168860883,17
unknown,6979660038834856819_469584464997557714,21
unknown,6984672774640352914_4702422484653561866,51
unknown,699177972518595351_1707448860532224620,27
unknown,7000456252210699753_1154390427024076071,6
unknown,7014645199026657873_5004091312157106759,51
unknown,7048611472074286013_4657070692955943001,17
unknown,7056882730062905556_8133923156814543191,32
unknown,7065856526852130440_6861181316039708978,51
unknown,7076179658641884519_8358132123595439470,45
unknown,7088519488604061842_8795727741830933249,51
unknown,7112012332841121793_8981303240031371333,39
unknown,7114589448354169105_4376600345895686247,51
unknown,7152580634668246555_5201814144903165905,6
unknown,7210234674749485339_6231005143808452204,6
unknown,7223506982326520079_8369094062139906006,51
unknown,7230532212075693615_2819104100956089004,31
unknown,7252684208183580441_3440522662883119026,51
unknown,730569676798398478_6026869529372598701,37
unknown,7335335826523261174_3802956215533880084,51
unknown,741505980932434886_1537297476301250244,6
unknown,7423027665729976023_4447838855647698403,20
unknown,7456748931283168723_2964024682344442401,37
unknown,7461317119391216833_3059494415922992088,26
unknown,7470135296308931838_7240369338618437363,51
unknown,7495549318868301334_2915474671239019856,51
unknown,7532833058409688299_518808319071065581,51
unknown,754437035203522313_3958780377426834458,51
unknown,7548218732548089966_2469227886255549487,17
unknown,7553464963249678215_883320409705661469,18
unknown,7583807708266672463_4246528244973788978,39
unknown,7588436891550719708_7805165226693555415,12
unknown,7590774600719198451_5127079757869366402,17
unknown,7638967457251655035_2741172557188608679,51
unknown,7670388435779911723_2762401576967226215,25
unknown,7686882960313116312_6127409368288375411,54
unknown,7710367946867077203_2231948491520293493,51
unknown,7729626373365617502_4082039873106782931,48
unknown,7738742968335683704_1984211737202596864,42
unknown,7740902261532290696_3159766647721630312,55
unknown,7807595889558643229_8991187049088972899,34
unknown,782209238919731165_8454774267153667455,25
unknown,7829286435241953677_2063553963480031572,51
unknown,7856653861549495335_1662321163784433526,51
unknown,7868251815904021473_4593464943486173926,6
unknown,790717868076378734_4751276668696837758,6
unknown,7911261822759257658_8617321755349483512,51
unknown,791506368616608240_3464628375360767733,51
unknown,7923862779698563686_5311076434177097928,51
unknown,7971328700265456116_4100378386435287684,51
unknown,8049950357727084936_1253432923212305449,51
unknown,8101795591777319168_1958738901269229075,18
unknown,8139091288692197508_1723886806121811567,21
unknown,8140693623977409021_8893070900006399180,41
unknown,8150565473356583408_6531378401052333579,24
unknown,8211606553366874627_3804440107937374931,51
unknown,824029157249840873_8332789021567907950,51
unknown,8244992164654820290_2121909746358043146,51
unknown,8248678372675816905_5847558055132776341,51
unknown,8266643866223824477_806891439602042662,51
unknown,8267569112427319584_8127825032881665270,51
unknown,8299864444456885382_726137603974320438,39
unknown,835122297786906529_6222116057880008495,12
unknown,8373992267642724234_6873924226637464359,51
unknown,8436634917588012535_2615922673896301539,51
unknown,8442658773441282924_7720872434740509300,51
unknown,8465596011753489138_8257835585532274386,34
unknown,8482041891918066461_7402332781286178534,51
unknown,8486143482069572788_3127667478149906175,51
unknown,8490212225041161710_5233231252325401904,12
unknown,8496234603003736939_3070606767383181282,51
unknown,8500381194595882164_281364343601288938,51
unknown,8521015280017886823_7638023872940607990,51
unknown,8528859656802114330_5921460604490281576,13
unknown,8611839107997889719_5278915378890907559,13
unknown,869980443691381175_9017574280902357266,51
unknown,8717661517470077610_8123883022592237553,51
unknown,8736607287788787938_8303581355351168771,51
unknown,8766791249850485931_3661373658645488882,48
unknown,8842705370169692807_2079470467493893206,51
unknown,8844330906091987054_1283580893021997268,34
unknown,8846318211874558076_1683938658252565921,51
unknown,8907477765822890229_7697038904451256004,51
unknown,8936181674396719835_3920088311734462656,51
unknown,8972341982587491104_506632750165634918,6
unknown,8983349573240700340_7423402524676694256,27
unknown,899111024809185224_2177200449026380242,45
unknown,9006399111827665403_5122626124255456433,51
unknown,9007686344975761534_21657239767241780,6
unknown,9039421289372767422_6424041652122459154,51
unknown,9046101702808592984_8082644770914027517,8
unknown,9067731787542135331_4947709974609126958,51
unknown,9111366170042299703_9160322281005786646,1
unknown,9120943785975616561_2054477991230594397,36
unknown,9182110523167988537_4279194669405692195,18
unknown,972568800177932351_581227614150637773,37
unknown,977260830233204275_8878922879648784771,51
unknown,996451184877364216_5270357733200907394,35
Auto,2173421221370549438_1420754386902979371,6
Auto,463099687522309399_2510546789827784674,42
Auto,6198982025533441966_8919335324861242503,47
Auto,7457651665768333768_8983390884969815928,37
Auto,7909615134923280838_6693364114885626886,24
Auto,8369504942824463349_5813579828269684680,39
Auto,854739538525359535_7775664793686029306,23
Personal,2829471055714801785_1253616242467533229,48
Personal,2950353268889379086_2327191635079184456,55
Personal,381172402637120721_8957014333464008259,37
Personal,4264557400056801978_9071044456737167133,24
Personal,4621164838905829241_5853656777726328284,13
Personal,5301653928743752224_1737036830342088576,17
Personal,5620912563333792873_7593822666997393357,6
Personal,6351689374184878166_2825597145119633140,4
Personal,8427821572222065386_8495144571774720529,8
Personal,8540501669309878251_8587824054697039016,12
Personal,8762494103235904705_1558890801516317223,8
Personal,8772636523965165497_627575815512902950,27
Purchase,2786752207983220456_2261962041964582436,13
Refinance,8231344758457772553_2284491886591027495,39
unknown,1085695041629058300_2589190376602757900,29
unknown,1093172710499318596_2477162724553899083,13
unknown,1619657737258734498_173044522413798071,17
unknown,1974152178781032240_372599389595704712,12
unknown,264990621519187175_5774732965175839102,36
unknown,3093039016256444945_1699523878388959064,12
unknown,3126545483504186298_7010921891778234637,53
unknown,3772517179866233899_7402536138774316544,17
unknown,4265806994457221562_2045992677265484168,42
unknown,440329149549042335_7958932508286979981,17
unknown,4990112533665832469_8331034135846281249,6
unknown,5247148042358268780_3167316562097582412,48
unknown,8001903967614348225_2198235387755717819,37
unknown,8199621672688246231_1559845199656421098,3
unknown,8317237465252950372_7613344391989361809,17
unknown,8454180702590312648_2279838479854520901,6
unknown,8562088173606532759_7394883916597638441,53
unknown,8603043791644901655_5097920422178092342,6
unknown,975550911120932731_1452134001670927643,51
Auto,5525748785610217521_3695813199555660377,13
Personal,459393984394459562_751549266122877793,13
Purchase,7473744727915281969_110182101633392020,48
unknown,110488019897442277_5132356070310829177,17
unknown,1855796751733915202_8726034225607186275,17
unknown,1986552925046699423_2211312887366711092,26
unknown,3384860328184120447_542163499960953649,6
unknown,3664802066417802949_4375632943167286714,8
unknown,5549547244699629443_5001367181522089113,40
unknown,8766077308340610836_7011934279977904466,12
Personal,6495922688278165944_8351457899911815857,17
Personal,8106348589210150335_411778403704726797,13
unknown,3664802066417802949_4375632943167286714,8
unknown,598029643404666162_6684422560064884351,12
unknown,8551178719658959328_9074542189849323580,12
unknown,7497901694125996632_2819737533117108464,28
unknown,8969599466814021265_4649416735629989889,53
unknown,1993495374969980786_5903447714190185664,36
Personal,2703299799159149409_3890062655359363144,40
Refinance,4134014836256313206_2364245290146751634,42
unknown,1273976579355024950_6242636926923968237,51
Personal,5322473021129276315_875372315458227682,13
Personal,8608932134801474056_152653214639780591,1
unknown,219389536289346939_8313667078633580589,48
Personal,8697635826706111202_1071947071097823196,47
unknown,7283823863312250460_5562531947589432712,47
unknown,5670931859566141498_5019852045242570373,47
unknown,556323200432975300_7392115496985262304,37
unknown,4146735578579085493_6574964136635869905,36
unknown,7948660543794994913_5506318740654210041,6
Purchase,1564333801235941929_5855998106347214101,36
unknown,4240957013614376717_8425101339256722062,48
unknown,4746460805458211177_2075031266386656860,36
unknown,1607157014927126276_2925345008015944979,3
unknown,8395307464175400096_7928115087791662524,39
unknown,5758391079421281456_6362818217956513224,53
Auto,2515694508397558603_6701132925541904629,6
Personal,5420800969923447986_6043307855399013334,42
unknown,7335634015127107216_1817204304148932696,6
unknown,5576089749513622500_2970326528086873369,37
